omimatricu;nombrenave;codigo_pais;id_agencia_arribo;codigotiponave;anoconstru;trb;dwt;eslora
9293442;VENICE BRIDGE;PAN;860.005.101-9;130;2000;54519;64989;294.12
9293454;LILA LONDON;PAN;860.005.101-9;130;2000;54519;64983;294.12
9293519;MARVELOUS ACE;PAN;802.008.802-6;171;2000;59422;19403;199.97
9293521;MIRACULOUS ACE;CYM;860.031.615-2;171;2000;59422;19381;199.97
9293583;GLOVIS COMPOSER;HKG;806.004.569-0;171;2000;58631;18881;199.95
9293595;EUPHONY ACE;PAN;860.005.101-9;171;2000;58631;18944;199.95
9293612;TORRENS;GBR;860.532.426-7;145;2000;61321;23495;199.99
9293624;TOLEDO;GBR;860.532.426-7;171;2000;61321;22271;199.99
9293636;DIAMOND HIGHWAY;PAN;860.006.765-3;171;2000;60175;19086;199.99
9293648;PARADISE ACE;PAN;860.005.101-9;171;2000;60175;19080;199.99
9293650;LIBERTY ACE;PAN;860.005.101-9;171;2000;59992;19106;199.99
9293662;FREEDOM ACE;PAN;800.235.053-1;145;2000;60175;19093;199.99
9293686;XIAMEN SKY;HKG;860.532.426-7;401;2000;31144;0;0
9293777;SEAMAX NEW HAVEN;MHL;811.001.005-3;130;2000;90449;100887;333.99
9293791;EVER CHIVALRY;PRT;811.001.005-3;130;2000;90449;100902;334
9293806;ITAL CONTESSA;PRT;811.001.005-3;130;2000;90449;101007;334
9293818;EVER CONQUEST;PRT;811.001.005-3;130;2000;90449;100909;333.99
9293820;CONTI CRYSTAL;PRT;900.606.944-4;130;2000;90449;106936;333.99
9293868;PORT ALFRED;HKG;900.477.097-6;401;2000;17979;29678;170.7
9293894;FIRMAMENT ACE;BHS;860.005.101-9;171;2000;60118;17713;199.99
9293909;GLOVIS CONDUCTOR;PAN;806.004.569-0;171;2000;60118;17709;199.99
9293911;FELICITY ACE;PAN;860.005.101-9;171;2000;60118;17738;199.99
9293923;FEDERAL KATSURA;PAN;900.477.097-6;401;2000;19165;32594;190.44
9293959;MISS CLAUDIA;MHL;800.256.551-8;200;2000;25431;39999;175.96
9294123;PRINCE I;PAN;800.116.249-8;221;2000;24996;39999;175.98
9294159;SARAH SCHULTE;CYP;860.005.101-9;130;2000;28592;39383;212.18
9294161;MAERSK JAUN;CHE;800.235.053-1;130;2000;28592;39361;222.1
9294173;CMA CGM POINTE CARAIBE;MHL;800.220.366-6;130;2000;28592;39383;222.15
9294197;AZZURA;MHL;900.477.097-6;401;2000;29407;52050;189.96
9294202;RAINBOW;HKG;800.113.951-7;401;2000;29407;52050;189.96
9294276;CHEMBULK ULSAN;SGP;800.067.129-1;222;2000;11534;20811.56;141
9294331;ALTAIR TRADER;IMN;800.067.129-1;200;2000;160216;311110;333
9294343;SHANGHAI HIGHWAY;PAN;800.181.561-8;171;2000;48927;15413;179.99
9294355;TIANJIN HIGHWAY;PAN;860.006.765-3;171;2000;48927;15461;179.99
9294367;GUANGZHOU HIGHWAY;PAN;860.006.765-3;171;2000;48927;15301;179.99
9294379;LARS M??SK;DNK;800.235.053-1;130;2000;50624;67082;265.84
9294381;SAFMARINE NOMAZWE;HKG;800.235.053-1;130;2000;50624;67082;265.84
9294393;SAFMARINE NOKWANDA;HKG;800.235.053-1;130;2000;50624;67082;265.84
9294408;MAERSK LAUNCESTON;PRT;800.235.053-1;130;2000;50736;63850;265.84
9294525;AS PATRIA;PRT;800.250.763-5;130;2000;27100;34495;210
9294549;AS PAULINE;CYP;830.035.850-6;130;2000;26611;34704;210
9294551;HYDRA;MLT;800.256.551-8;200;2000;56172;105744;240
9294616;CAPE ESMERALDA;MHL;800.256.551-8;221;2000;8351;12842.07;127.19
9294678;AMAZON BRILLIANCE;BHS;800.182.535-0;200;2000;43075;72909.6;228.05
9294824;POHORJE;LBR;900.243.764-6;130;2000;42382;52683;268.8
9294836;LONGAVI;LBR;860.031.615-2;130;2000;42382;52600;269
9294874;WAN HAI 505;SGP;860.532.426-7;130;2000;42894;52146;268.8
9294941;DUBAI AMBASSADOR;PAN;860.532.426-7;401;2000;31260;56060;189.99
9294953;NADJA;ATG;860.031.615-2;119;2000;7769;10500;145.63
9294989;NORTHERN JULIE;DEU;800.249.687-1;130;2000;94483;2450;332.41
9295012;ANANGEL EXPLORER;GRC;800.067.129-1;401;2000;87582;171927;289
9295036;COMPASSION;BMU;800.182.535-0;200;2000;41589;72782;228.56
9295086;TORM SOFIA;SGP;800.256.551-8;200;2000;41503;72660;227.83
9295153;MATAKANA ISLAND;HKG;835.001.707-2;401;2000;19789;31923;175.53
9295165;MAERSK DANBURY;LBR;800.235.053-1;130;2000;54271;67601;294.05
9295177;MAERSK DAVENPORT;LBR;800.235.053-1;130;2000;54271;67529;294.1
9295189;YUAN HUI HAI;CHN;900.477.097-6;401;2000;40473;74259;225
9295244;COLOMBO EXPRESS;DEU;900.298.043-0;130;2000;93750;103800;335.47
9295323;TORM SAONE;DNK;800.256.551-8;221;2000;23246;36986;182.55
9295335;MARE ACTION;MHL;800.256.551-8;401;2000;23240;37467;182.55
9295361;SANTA VANESSA;LBR;900.298.043-0;130;2000;65483;71949;275
9295373;SANTA VIOLA;LBR;900.298.043-0;130;2000;65483;71949;274.67
9295414;JPO CAPRICORNUS;LBR;860.005.101-9;130;2000;41359;52863;264.03
9295505;MIZAR;LBR;806.004.569-0;130;2000;16162;17350;161.3
9295517;FRANCOISE GILOT;ATG;800.159.356-2;130;2000;16162;17350;161.3
9295567;IVS KANDA;SGP;900.477.097-6;401;2000;19885;32621;177
9295579;AFRICAN IBIS;BHS;835.001.707-2;119;2000;20211;32347;177
9295608;AQUADONNA;SGP;860.532.426-7;401;2000;89580;177173;288.97
9295775;AMSTELSTROOM;NLD;800.195.272-5;903;2000;232;460;23.36
9295830;HOEGH NEW YORK;USA;860.031.615-2;171;2000;57280;21099;199.9
9295842;HOEGH BERLIN;BHS;802.008.802-6;171;2000;68871;27178;228.7
9295945;ALLEGORIA;LBR;860.006.765-3;130;2000;66280;68228;276.2
9295957;CHACABUCO;LBR;900.243.764-6;130;2000;66280;68228;276
9295969;CMA CGM SAMBHAR;MLT;800.220.366-6;130;2000;42382;52683;268.8
9295971;CMA CGM AMERICA;CYP;800.220.366-6;130;2000;42382;52683;268.8
929606;ALMA;USA;73.072.533;516;2000;14;0;13.6
9296119;CAPE BEIRA;SGP;900.180.400-9;221;2000;25400;40046;175.97
9296195;MINERVA EMMA;GRC;800.182.535-0;200;2000;58118;107197;246.8
9296200;STAR PRINCESS;BHS;860.532.426-7;401;2000;90091;180202;288.93
9296224;IKAN BELANAK;PAN;860.532.426-7;401;2000;38877;75744;225
9296248;OCEAN LION;LBR;900.477.097-6;401;2000;38877;75656;225
9296250;YASA TEAM;MHL;806.004.303-9;401;2000;38895;75621;225
9296262;YASA UNITY;MHL;800.113.951-7;401;2000;38895;75580;225
9296274;CHAMCHURI NAREE;THA;802.019.981-3;401;2000;21093;33733;176.83
929628;MALAIKA;USA;73.072.533;516;2000;15;0;13
9296303;CHARANA NAREE;THA;860.532.426-7;401;2000;21093;33720;176.83
9296315;ATLANTIC ARROW;PAN;835.001.707-2;401;2000;17660;28653;176.63
9296377;PRINCIMAR LOYALTY;BHS;800.256.551-8;200;2000;78845;149996;274.2
9296389;MONTREAL SPIRIT;BHS;800.182.535-0;200;2000;78845;149997;274.2
9296391;RIDGEBURY MARY SELENA;MHL;800.182.535-0;200;2000;77636;146427;274.2
9296418;RIDGEBURY LINDY B;MHL;800.256.551-8;200;2000;77636;146356;274.2
9296743;FULMAR;PHL;900.509.692-8;400;2000;29739;52307;188.5
9296767;GLOBAL ACE;VUT;900.509.692-8;119;2000;29732;52301;188.5
9296781;RAMADA QUEEN;PAN;800.246.993-7;401;2000;25531;46412;183
9296808;AJAX;MHL;860.532.426-7;401;2000;40219;77326;225
9296810;ESTEEM SPLENDOUR;PAN;800.256.551-8;200;2000;56163;106493;243
9296822;ANGELICA SCHULTE;LBR;800.256.551-8;200;2000;56163;106433;243
9296846;ALAM PESONA;SGP;800.067.129-1;401;2000;46982;87052;229
9296872;MTM LONDON;SGP;900.824.728-4;221;2000;11568;19663;141
9296884;CT FRONTIER;KOR;860.532.426-7;221;2000;11615;20404;141
9297096;BBC GERMANY;ATG;800.116.249-8;119;2000;7004;7405;119.79
9297333;MINERVA CLARA;GRC;800.256.551-8;200;2000;58156;103231.1;243.57
9297345;ALBA;IMN;900.587.386-1;200;2000;63462;113782;251
9297357;BRITISH KESTREL;IMN;800.256.551-8;200;2000;63462;113553;251.5
9297371;BRITISH EAGLE;IMN;860.532.426-7;200;2000;63462;113553;251.5
9297412;GULF HORIZON;BHS;800.256.551-8;200;2000;42443;74999;228
9297436;FELICITY;LBR;860.532.426-7;200;2000;38842;71029;228.5
9297474;SANTA PRISCILLA;LBR;811.001.005-3;130;2000;54809;67222;294.13
9297503;NORDIC SPRINTER;CYM;800.182.535-0;200;2000;81345;159089;274.47
9297515;ENERGY SKIER;CYM;860.532.426-7;200;2000;81345;159089;274.47
9297527;WESTERBROOK;LBR;800.235.053-1;130;2000;54592;66583;294.13
9297539;STARLIGHT VENTURE;HKG;800.182.535-0;200;2000;161045;318824;333
9297553;MONTEGO;GRC;900.180.400-9;200;2000;57711;108401.8;246.6
9297840;JPO LIBRA;LBR;860.005.101-9;130;2000;41359;52783;264.03
9297852;JPO PISCES;LBR;860.005.101-9;130;2000;41359;52545;264
9297864;MSC ANYA;LBR;800.249.687-1;130;2000;54771;66821;294.12
9297876;SANTA PETRISSA;DEU;811.001.005-3;130;2000;54771;66799;294.13
9297890;SEACROSS;BHS;800.067.129-1;200;2000;84601;163288;274.19
9297929;CALIPSO;BHS;860.532.426-7;401;2000;40230;73690.87;225
9298313;ATHENS STAR;LBR;800.182.535-0;200;2000;41966;73869;228.6
9298325;HAMBURG STAR;LBR;860.532.426-7;200;2000;41966;73869;228.6
9298351;MCT MATTERHORN;CHE;835.001.707-2;221;2000;12776;20677;164.34
9298363;EMANUELE S;CHE;900.824.728-4;222;2000;12776;20719;164.34
9298375;MCT BREITHORN;CHE;802.019.981-3;222;2000;12776;20636;164.34
9298387;MCT STOCKHORN;BRD;835.001.707-2;200;2000;12776;20610;164.34
9298492;NORTHERN OCEAN;MHL;802.010.775-1;221;2000;30053;50922;183
9298533;THOR INSUVI;SGP;900.477.097-6;401;2000;30051;52489;189.99
9298545;BULK TRIDENT;PAN;806.004.303-9;401;2000;30051;52514;189.99
9298557;VINCA;PAN;802.010.775-1;401;2000;30053;52447;189.99
9298612;KAPPELN;ATG;800.250.763-5;130;2000;6704;8329;132.6
9298636;DEMETER;LBR;860.006.765-3;130;2000;35881;41647;220.3
9298650;AMALTHEA;GRC;800.256.551-8;200;2000;60007;107115.6;240
9298662;GULF STREAM;BHS;800.256.551-8;200;2000;42443;74999;228.19
9298765;NAUTILUS;GRC;800.067.129-1;200;2000;84844;163927;274.2
9298961;NESTOS;LBR;800.182.535-0;200;2000;35711;62915;213.35
9298973;VOIDOMATIS;LBR;860.532.426-7;200;2000;35711;61325;213.35
9298997;MARCH;MLT;900.298.043-0;130;2000;66332;67270;278.94
9299020;FRISIA LISSABON;LBR;900.298.043-0;130;2000;25406;33828.6;207.54
9299109;MACONDO;PAN;900.509.692-8;119;2000;4819;7812.29;118.55
9299147;STENA PRIMORSK;GBR;900.587.386-1;200;2000;36168;65079;182.9
9299159;STENA PERFORMANCE;BMU;800.182.535-0;221;2000;36168;65065;182.9
9299305;SPAR DRACO;NOR;900.477.097-6;401;2000;32474;53162;190
9299422;MAERSK BERING;SGP;900.824.728-4;200;2000;19758;29057;175.2
9299434;MAERSK BRISTOL;DNK;900.824.728-4;200;2000;19758;29051;175.5
9299446;MAERSK BELFAST;SGP;800.067.129-1;200;2000;19758;29031;175.21
9299458;MAERSK BARRY;DNK;900.824.728-4;221;2000;19758;29040.5;175.3
9299460;FEDERAL MACKINAC;MHL;860.532.426-7;401;2000;18825;276381;185
9299472;FEDERAL MARGAREE;MHL;800.116.249-8;401;2000;18825;27583.8;185
9299525;MSC TORONTO;DEU;800.249.687-1;130;2000;89954;105084;324.8
9299563;PGC MARINA;BHS;800.256.551-8;200;2000;40690;72807.63;228.6
9299616;CORONIS;BHS;900.477.097-6;401;2000;40485;74381;225
9299628;CMA CGM OTELLO;FRA;860.031.615-2;130;2000;91410;101810;334.07
9299630;CMA CGM NABUCCO;FRA;800.159.356-2;130;2000;91410;101879;334
9299654;CMA CGM RIGOLETTO;FRA;800.220.366-6;130;2000;107711;114004;349.07
9299666;EUROCHAMPION 2004;GRC;860.532.426-7;200;2000;85431;164608;274.12
9299678;EURONIKE;GRC;800.182.535-0;200;2000;85431;164565;274
9299680;NS CHALLENGER;LBR;800.182.535-0;200;2000;57248;109841;243.97
9299692;NS CONCORD;LBR;800.256.551-8;200;2000;57248;109918.7;243.97
9299707;NS CONCEPT;LBR;800.256.551-8;200;2000;57248;109857;244
9299719;NS CHAMPION;LBR;900.587.386-1;200;2000;57248;110084.2;243.97
9299733;UMLMA;QAT;800.256.551-8;200;2000;57243;106005;243.96
9299745;MESAIEED;QAT;800.256.551-8;200;2000;57243;106008;243.96
9299769;BAREILLY;LBR;900.477.097-6;200;2000;57243;106061;243.96
9299771;KANPUR;LBR;800.256.551-8;200;2000;57243;106094;243.96
9299795;CMA CGM LA TRAVIATA;FRA;860.031.615-2;130;2000;91410;101779;0
9299927;MAERSK SEVILLE;SGP;800.235.053-1;130;2000;93511;102861;335
9300116;JU DA;CHN;900.477.097-6;401;2000;39962;73603.82;225
9300128;HAI HUANG XING;CHN;900.477.097-6;401;2000;39995;73581;225
9300154;JOHN RICKMERS;MHL;860.031.615-2;130;2000;21971;24084;186.76
9300178;HAINAN ISLAND;PAN;802.019.981-3;119;2000;19885;32573;177
9300192;SARONIC SPIRE;BHS;806.004.303-9;401;2000;20225;32355;177
9300219;INTREPID JOANNE;HKG;800.246.993-7;401;2000;19889;32545;177
9300221;THOR MERCURY;PAN;860.532.426-7;401;2000;30822;55862;189.9
9300295;DESERT UNITY;MHL;800.116.249-8;401;2000;31091;54043;189.99
9300324;COSCO TIANJIN;PAN;811.001.005-3;130;2000;66380;67209;278.94
9300362;CASTILLO DE CATOIRA;BHS;806.004.303-9;401;2000;89659;173587;289
9300374;CASTILLO DE VALVERDE;BHS;800.067.129-1;401;2000;89659;178300.8;289
9300415;EVER SMILE;GBR;811.001.005-3;130;2000;75246;78741;299.99
9300427;EVER SUPERB;PAN;811.001.005-3;130;2000;75178;78661;300
9300439;EVER STEADY;PAN;811.001.005-3;130;2000;75246;78664;300
9300465;EVER SAFETY;PAN;811.001.005-3;130;2000;75246;78618;300
9300477;EVER SALUTE;PAN;811.001.005-3;130;2000;75246;78733;299.99
9300491;AQUITANIA;GBR;830.506.584-3;401;2000;31238;55932;189.99
9300506;YASA GULTEN;MHL;860.532.426-7;401;2000;31251;55953;189.99
9300518;YASA OZCAN;MHL;900.477.097-6;401;2000;31251;55924;189.99
9300520;YASA PEMBE;MHL;835.001.707-2;401;2000;31255;55912;189.9
9300532;YASA AYSEN;MHL;800.246.993-7;401;2000;31255;64557;189.99
9300570;AQUAVOYAGEURS;PAN;800.116.249-8;401;2000;89651;177022;288.97
9300582;OCEAN CYGNUS;PAN;800.067.129-1;401;2000;89603;176996;288.97
9300611;GLOBAL GARNET;PAN;802.008.802-6;401;2000;29753;52223;188.5
9300725;UBC TOKYO;CYP;806.004.303-9;401;2000;24140;37865;182.59
9300752;UBC TOKYO;CYP;800.116.249-8;119;2000;24140;37865;182.59
9300764;UBC TORONTO;CYP;900.477.097-6;401;2000;24140;37833;182.59
9300776;NORDIC COPENHAGEN;DNK;890.916.161-9;221;2000;8448;12959.14;127.2
9300788;NORDIC OSLO;DNK;835.001.500-5;221;2000;8488;12975.12;127.2
9300831;MILTIADES II;LBR;800.116.249-8;401;2000;19971;30535.7;178.7
9300843;NEW GLORY;PAN;800.246.993-7;401;2000;19971;30570;178.7
9300855;ASSIMINA II;LBR;800.067.129-1;401;2000;19971;30541;178.7
9300879;IYO;PAN;860.532.426-7;119;2000;13694;19946;149.53
9300881;IKI;PAN;802.008.802-6;119;2000;13694;20190;149.53
9300893;ISE;PAN;860.532.426-7;119;2000;13694;19945;149.53
9300908;IBI;PAN;860.532.426-7;119;2000;13694;19949;149.53
9300910;GEA;PAN;802.010.775-1;401;2000;21227;33562;179.99
9300996;HIGH PROGRESS;LBR;800.182.535-0;200;2000;30081;51302;183
9301005;HIGH PERFORMANCE;LBR;800.182.535-0;221;2000;30081;49999;183
9301017;NECTAR;BHS;900.180.400-9;200;2000;56373;105317;239
9301031;STAR GWYNETH;MHL;800.067.129-1;401;2000;42887;82790;228.99
9301067;GREAT CHALLENGER;HKG;860.532.426-7;401;2000;88594;176279;289
9301079;GREAT NAVIGATOR;HKG;800.067.129-1;401;2000;88594;176303;289
9301134;LANGENESS;ATG;860.005.101-9;130;2000;15633;17002;160.83
9301184;FRATZIS STAR;MHL;800.067.129-1;401;2000;31261;53533.3;189.99
9301299;HISTRIA CORAL;MLT;800.182.535-0;221;2000;25804;39999;180
9301328;MAERSK DERINCE;DEU;800.235.053-1;130;2000;54193;68483;294.05
9301433;BOMAR CAEN;PRT;800.235.053-1;130;2000;26836;18752;210.07
9301445;BOMAR CALAIS;LBR;800.220.366-6;130;2000;26836;34263;210.07
9301457;E. R. CANNES;LBR;800.220.366-6;130;2000;26836;34243.9;210.07
9301469;CMA CGM LETOILE;MLT;800.220.366-6;130;2000;26836;34251.7;210.07
9301483;MSC PARIS;LBR;800.249.687-1;130;2000;89941;102761.7;334.07
9301495;MSC BILBAO;PRT;800.249.687-1;130;2000;89941;102756;334.07
9301524;SKS SATILLA;NOR;800.256.551-8;200;2000;81380;158843;274.3
9301536;SKS SKEENA;NOR;800.182.535-0;200;2000;81380;158933;274.27
9301562;SHIPPAN ISLAND;MHL;800.250.763-5;130;2000;9956;13728;147.85
9301720;GENCO PICARDY;MHL;800.113.951-7;401;2000;31264;55257;189.9
9301782;DUBAI EXPRESS;HKG;802.008.802-6;130;2000;39941;50748;260.05
9301847;RIO DE JANEIRO EXPRESS;HKG;860.006.765-3;130;2000;39941;50500;260.05
9301859;MANILA EXPRESS;HKG;900.298.043-0;130;2000;39941;67271;260.04
9301902;FALCON NOSTOS;LBR;806.004.569-0;200;2000;29683;52803;183
9301914;HALSTED BAY;MHL;900.180.400-9;200;2000;29683;49999;182.97
9301926;LUCIE SCHULTE;SGP;830.035.850-6;130;2000;26671;34359.9;210
9301938;HANNAH SCHULTE;SGP;830.035.850-6;130;2000;26671;34704;210
9301940;OVERSEAS LUZON;MHL;800.256.551-8;200;2000;42403;74909;228
9301952;OVERSEAS VISAYAS;MHL;800.256.551-8;200;2000;42403;74933;228
9301964;NAVE ARIADNE;CYM;800.256.551-8;200;2000;42514;74875;228
9301976;NAVE CIELO;CYM;800.256.551-8;200;2000;42514;74896;228
9301990;ALDEBARAN;MLT;900.298.043-0;130;2000;32903;37274;207.3
9302061;BBC BULGARIA;GIB;800.116.249-8;119;2000;3198;4450;98.82
930210720;LYDIE;FRA;900.342.455-1;516;2000;23.72;0;14.92
9302205;TORONTO;GBR;860.532.426-7;171;2000;61321;19628;199.99
9302437;FRISIA KIEL;LBR;800.235.053-1;130;2000;25406;33847;207.52
9302449;MAERSK DAKAR;SGP;800.235.053-1;130;2000;25406;33690;207.4
9302463;PRIVLAKA;HRV;860.532.426-7;401;2000;16418;27112;165.5
9302554;SCT CHILE;MHL;900.243.764-6;130;2000;54214;68079.9;294.05
9302566;S SANTIAGO;MHL;900.298.043-0;130;2000;54214;68126;294.09
9302578;SC MARA;MHL;800.235.053-1;130;2000;54214;68164;294.09
9302580;ALM ZURICH;MHL;800.235.053-1;130;2000;54214;68135;294.06
9302607;ALASKA;GRC;800.182.535-0;200;2000;85421;163250;274.12
9302645;SEAMAX WESTPORT;MHL;806.004.569-0;130;2000;90389;111016;335.7
9302657;EDITH KIRK;GBR;860.532.426-7;221;2000;23244;37255;182.55
9302671;CAPE BRASILIA;MHL;800.256.551-8;200;2000;25108;40327;176
9302803;SUNNY ACE;PAN;900.509.692-8;401;2000;30807;55888;189.9
9302827;MARITIME SETOSHIO;PAN;860.532.426-7;400;2000;30812;55765;189.9
9302841;SWAN RIVER;HKG;800.246.993-7;401;2000;31275;46773;189.99
9302906;NALINEE NAREE;THA;900.261.482-0;401;2000;19799;31699;171.59
9302918;AZURE BAY;IMN;830.506.584-3;119;2000;19799;31700;171.59
9302944;CAP BIZERTA;MLT;860.005.101-9;130;2000;26671;34457;210
9302956;CATHARINA SCHULTE;MLT;890.916.161-9;130;2000;26671;34457;210
9302968;BUNGA KASTURI TIGA;MYS;800.256.551-8;200;2000;157245;300398;329.99
9302982;GENER8 HARRIET G;LBR;800.256.551-8;200;2000;79235;150205;274.2
9302994;GENMAR KARA G;LBR;800.182.535-0;200;2000;79235;150296;274.2
9303003;ATLANTIC MAYA;SGP;860.532.426-7;401;2000;31232;56052;189.99
9303053;CS RAINBOW;PAN;900.477.097-6;401;2000;31279;55725;189.99
9303077;OCEAN GLORY;PAN;835.001.707-2;401;2000;31228;56039;189.99
9303089;BULK AVANTI;PAN;830.506.584-3;401;2000;31275;56024;189.99
9303091;K BRAVE;PAN;860.532.426-7;401;2000;31236;56070;189.99
9303156;DREAM ANGEL;PAN;860.006.765-3;171;2000;41662;15089;186
9303168;DREAM BEAUTY;PAN;806.004.569-0;171;2000;41662;15119;186.03
9303170;GRAND DUKE;PAN;830.506.584-3;171;2000;59217;18315;199.99
9303182;GRAND  COSMO;PAN;860.005.101-9;145;2000;59217;18288;192
9303194;GRAND ORION;PAN;860.005.101-9;171;2000;59217;18312;199.99
9303211;GRAND VENUS;PAN;802.008.802-6;171;2000;59217;18107;199.9
9303223;GRAND DIAMOND;PAN;806.004.569-0;171;2000;59217;18058;199.99
9303247;ROMANTIC;GRC;800.182.535-0;200;2000;78922;150247;274.2
9303302;BBC AMAZON;ATG;800.116.249-8;119;2000;12936;17286.9;143.14
9303314;SJARD;ATG;900.477.097-6;119;2000;12936;17300;143.17
9303352;DE BOUGAINVILLE;LUX;800.116.249-8;643;2000;3911;5800;99.5
9303388;CYGNUS;MLT;802.010.775-1;401;2000;19885;32642;177
9303405;THORCO SERENITY;HKG;830.506.584-3;146;2000;8987;10037;119.11
9303429;IVS NIGHTJAR;SGP;800.067.129-1;119;2000;20283;32316;172.9
9303510;TAI PROSPERITY;PAN;800.067.129-1;401;2000;41372;77747;225
9303522;MAERSK STRALSUND;LBR;800.235.053-1;130;2000;94483;108211.1;332
9303534;M??SK SAIGON;LBR;800.235.053-1;130;2000;94483;108250;332
9303558;HOEGH CHIBA;SGP;860.031.615-2;171;2000;52691;21500;179.9
9303601;PIONEER STAR;PAN;800.116.249-8;401;2000;21385;33540;179.99
9303625;DON NICOLA;COL;806.004.303-9;903;2000;964;558;48
9303651;BOW SANTOS;NOR;800.116.249-8;221;2000;11986;19997;147.8
9303728;NORD PRINCESS;DNK;800.182.535-0;200;2000;24048;38554;182.86
9303742;TIM S;ATG;800.220.366-6;130;2000;35581;44135.2;222.5
9303754;SOLAR N;CYP;800.220.366-6;130;2000;35581;44053.1;222.5
9303778;WILLIAM SHAKESPEARE;LBR;802.008.802-6;130;2000;35581;36775.75;222.53
9303780;IRENES RAINBOW;LBR;800.235.053-1;130;2000;28592;39382;222.17
9303833;ATLANTIC BRIDGE;PAN;860.532.426-7;401;2000;89588;177106;288.97
9303845;LOWLANDS PHOENIX;MLT;900.469.304-2;401;2000;89543;177036;288.97
9303869;HUARMEY QUEEN;PAN;860.532.426-7;401;2000;25531;46412;183
9303871;IKAN ACAPULCO;PAN;900.469.304-2;401;2000;30707;55730;189.99
9303883;ATLANTIC ADVENTURE;PAN;900.469.304-2;401;2000;30681;55709;189.99
9304045;NORWEGIAN JEWEL;BHS;860.005.101-9;110;2000;93502;0;0
9304057;NORWEGIAN JADE;BHS;800.181.561-8;110;2000;93558;9941;0
9304071;BELLATRIX;LBR;901.102.112-3;401;2000;40424;77053;225
9304100;MANNA;MLT;800.116.249-8;119;2000;30688;55697;189.99
9304112;CORAL ISLAND;MLT;860.532.426-7;401;2000;30684;55699;189.99
9304124;FORTUNE CLOVER;HKG;800.067.129-1;401;2000;40080;77430;225
9304148;AZALEA ISLAND;PAN;800.067.129-1;401;2000;58107;106445;255.22
9304186;ADS ARENDAL;NOR;900.469.304-2;401;2000;40040;76830;225
9304203;LORETO;PAN;900.469.304-2;401;2000;40040;76737;225
9304215;HARROW;PAN;800.113.951-7;401;2000;40040;76752;225
9304227;GREAT TALENT;HKG;800.067.129-1;401;2000;40040;76773;225
9304241;GOOD HOPE MAX;IMN;800.067.129-1;401;2000;40039;76739;225
9304265;FEAKAS;MHL;800.067.129-1;401;2000;40042;76728;225
9304277;ALESSANDRO VOLTA;PAN;800.067.129-1;401;2000;40042;76806;225
9304291;CHEMICAL MARKET;MLT;900.509.692-8;221;2000;8261;14298;134.16
9304306;BOW AMERICAS;MHL;800.116.249-8;222;2000;11924;19707;146.5
9304320;CELSIUS MIAMI;MHL;800.116.249-8;221;2000;11571;19991;146
9304332;CELSIUS MUMBAI;MHL;800.116.249-8;222;2000;11571;19992.95;145.53
9304356;SEAPACIS;HKG;800.256.551-8;200;2000;56489;105747;241.03
9304368;SEASENATOR;HKG;800.256.551-8;200;2000;56489;105715;241
9304370;TAI HONESTY;PAN;800.246.993-7;401;2000;30669;55418;189.99
9304382;TAI HUNTER;PAN;802.019.981-3;401;2000;30669;55418;189.99
9304411;MSC ESTHI;PAN;800.249.687-1;130;2000;107849;117310;336.66
9304423;MSC MARIA ELENA;PAN;800.249.687-1;130;2000;107849;117205;336.66
9304435;MSC JOANNA;PAN;800.249.687-1;130;2000;107849;117333;336.66
9304461;ANGELO MARIA;BRD;806.004.303-9;119;2000;9990;12578;139.95
9304540;CAPE HERON;GBR;800.067.129-1;401;2000;88494;177656;289
9304564;SHOEI MARU 1;JPN;900.035.520-4;510;2000;660;450;49.52
9304576;CALHOUN;MHL;800.067.129-1;401;2000;40042;76801;225
9304588;NJORD THYRA;SGP;900.180.400-9;221;2000;30068;49999;183
9304590;NJORD ERIC;SGP;800.182.535-0;221;2000;30068;49999;183
9304605;MINERVA SYMPHONY;GRC;860.532.426-7;200;2000;83722;159450;276.88
9304617;MINERVA DOXA;GRC;800.067.129-1;200;2000;83722;159438;276.88
9304629;RIDGEBURY NICHOLAS A;MHL;800.182.535-0;221;2000;83722;159395;276.88
9304643;STAVANGER VIKING;NOR;860.532.426-7;200;2000;56172;105778;239.1
9304708;CMA CGM QINGDAO;DEU;860.031.615-2;130;2000;27437;37901.4;221.72
9304734;SAINT NIKOLAOS;MHL;900.243.764-6;130;2000;27059;34415;211.85
9304746;ANTWERP TRADER;MLT;860.005.101-9;130;2000;27059;34444;211.85
9304758;CORAL BAY;DEU;800.159.356-2;130;2000;27059;34426;211.85
9304801;XIN YAN TAI;CHN;830.113.435-7;130;2000;66452;69225;0
9304825;SEAMASTER IV;MLT;800.256.551-8;200;2000;60208;109266;243
9305001;KING ADRIAN;MHL;860.532.426-7;130;2000;27915;37977;215.08
9305087;CERAFINA;MHL;800.067.129-1;401;2000;40524;74759;225
9305099;CORAL SEAS;LBR;900.149.893-6;401;2000;40485;74476;225
9305104;NAVIOS ALTAIR 1;LBR;806.004.303-9;401;2000;40485;74475;225
